iid,round,position,order,pid,match,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es
159,16,16,9,157,No,No,6.0,10.0,6.0,6.0,NA,NA,5.0,1.0,No,3.0
160,16,9,7,142,No,No,6.0,9.0,8.0,7.0,9.0,NA,6.0,7.0,No,4.0
160,16,10,8,143,No,No,4.0,9.0,7.0,5.0,8.0,3.0,4.0,5.0,No,4.0
160,16,13,11,144,No,No,6.0,8.0,9.0,9.0,9.0,7.0,7.0,6.0,No,4.0
160,16,14,12,145,No,No,4.0,8.0,9.0,4.0,10.0,3.0,5.0,5.0,No,4.0
160,16,4,2,146,No,No,5.0,8.0,NA,6.0,7.0,NA,4.0,4.0,No,4.0
160,16,3,1,147,Yes,Yes,8.0,10.0,9.0,8.0,8.0,7.0,6.0,8.0,Yes,4.0
160,16,2,16,148,No,Yes,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,No,4.0
160,16,1,15,149,Yes,Yes,6.0,9.0,9.0,6.0,8.0,NA,5.0,5.0,No,4.0
160,16,8,6,150,No,Yes,7.0,10.0,9.0,8.0,8.0,3.0,7.0,7.0,No,4.0
160,16,6,4,151,No,Yes,8.0,8.0,NA,8.0,7.0,8.0,8.0,7.0,No,4.0
160,16,12,10,152,No,No,7.0,9.0,10.0,6.0,9.0,3.0,5.0,5.0,No,4.0
160,16,11,9,153,No,No,7.0,9.0,8.0,6.0,7.0,2.0,4.0,4.0,No,4.0
160,16,15,13,154,No,Yes,8.0,8.0,8.0,7.0,8.0,7.0,7.0,5.0,No,4.0
160,16,5,3,155,No,No,7.0,8.0,8.0,8.0,NA,NA,6.0,7.0,No,4.0
160,16,7,5,156,Yes,Yes,8.0,10.0,8.0,9.0,9.0,10.0,8.0,9.0,Yes,4.0
160,16,16,14,157,No,Yes,10.0,8.0,8.0,9.0,9.0,8.0,8.0,7.0,Yes,4.0
161,16,9,3,142,No,No,8.0,7.0,8.0,7.0,6.0,4.0,7.0,6.0,No,NA
161,16,10,4,143,No,No,5.0,10.0,8.0,5.0,10.0,6.0,4.0,5.0,No,NA
161,16,13,7,144,No,No,6.0,8.0,10.0,9.0,3.0,1.0,5.0,3.0,Yes,NA
161,16,14,8,145,No,No,6.0,8.0,10.0,7.0,5.0,3.0,4.0,2.0,Yes,NA
161,16,4,14,146,No,No,5.0,6.0,7.0,4.0,5.0,5.0,4.0,3.0,No,NA
161,16,3,13,147,No,No,7.0,8.0,9.0,10.0,6.0,6.0,4.0,3.0,No,NA
161,16,2,12,148,No,No,6.0,6.0,8.0,5.0,7.0,5.0,5.0,4.0,No,NA
161,16,1,11,149,No,No,7.0,6.0,7.0,5.0,8.0,7.0,7.0,5.0,No,NA
161,16,8,2,150,No,No,8.0,8.0,10.0,8.0,6.0,5.0,6.0,3.0,No,NA
161,16,6,16,151,No,Yes,10.0,8.0,8.0,9.0,8.0,5.0,8.0,4.0,No,NA
161,16,12,6,152,No,No,7.0,10.0,9.0,6.0,5.0,2.0,6.0,5.0,No,NA
161,16,11,5,153,No,No,7.0,9.0,6.0,6.0,5.0,3.0,5.0,3.0,No,NA
161,16,15,9,154,Yes,Yes,9.0,9.0,8.0,9.0,7.0,6.0,8.0,8.0,No,NA
161,16,5,15,155,Yes,Yes,7.0,8.0,8.0,10.0,7.0,6.0,7.0,6.0,No,NA
161,16,7,1,156,No,No,7.0,9.0,10.0,8.0,8.0,4.0,5.0,3.0,No,NA
161,16,16,10,157,No,No,8.0,8.0,8.0,9.0,7.0,6.0,6.0,5.0,No,NA
162,16,9,12,142,No,No,6.0,7.0,7.0,6.0,6.0,5.0,5.0,5.0,Yes,2.0
162,16,10,13,143,No,No,3.0,6.0,6.0,2.0,7.0,2.0,3.0,4.0,No,2.0
162,16,13,16,144,Yes,Yes,8.0,7.0,7.0,7.0,7.0,5.0,8.0,10.0,Yes,2.0
162,16,14,1,145,No,No,5.0,6.0,7.0,7.0,6.0,5.0,6.0,3.0,Yes,2.0
162,16,4,7,146,No,No,4.0,6.0,8.0,3.0,6.0,3.0,4.0,3.0,No,2.0
162,16,3,6,147,No,Yes,5.0,7.0,7.0,8.0,7.0,5.0,5.0,4.0,No,2.0
162,16,2,5,148,No,Yes,6.0,6.0,7.0,7.0,6.0,7.0,6.0,5.0,No,2.0
162,16,1,4,149,No,Yes,8.0,6.0,6.0,7.0,7.0,5.0,6.0,4.0,No,2.0
162,16,8,11,150,No,No,6.0,9.0,8.0,5.0,6.0,3.0,5.0,5.0,No,2.0
162,16,6,9,151,Yes,Yes,8.0,7.0,7.0,7.0,6.0,9.0,9.0,6.0,No,2.0
162,16,12,15,152,No,No,6.0,7.0,7.0,5.0,6.0,4.0,4.0,4.0,No,2.0
162,16,11,14,153,No,No,5.0,7.0,6.0,3.0,7.0,3.0,4.0,3.0,No,2.0
162,16,15,2,154,No,No,7.0,6.0,7.0,6.0,7.0,3.0,4.0,2.0,No,2.0
162,16,5,8,155,No,No,6.0,5.0,3.0,4.0,7.0,3.0,4.0,3.0,No,2.0
162,16,7,10,156,No,Yes,5.0,7.0,7.0,5.0,9.0,6.0,6.0,4.0,No,2.0
162,16,16,3,157,No,No,5.0,5.0,6.0,6.0,7.0,3.0,5.0,3.0,No,2.0
163,16,9,15,142,No,No,7.0,7.0,7.0,5.0,6.0,5.0,6.0,2.0,No,3.0
163,16,10,16,143,No,No,5.0,8.0,7.0,6.0,6.0,4.0,5.0,2.0,Yes,3.0
163,16,13,3,144,No,No,8.0,8.0,8.0,6.0,6.0,5.0,6.0,4.0,No,3.0
163,16,14,4,145,No,No,6.0,7.0,6.0,8.0,5.0,3.0,5.0,3.0,No,3.0
163,16,4,10,146,No,No,5.0,8.0,7.0,6.0,7.0,7.0,6.0,3.0,No,3.0
163,16,3,9,147,No,No,7.0,9.0,7.0,8.0,7.0,8.0,6.0,6.0,No,3.0
163,16,2,8,148,No,No,8.0,8.0,8.0,7.0,6.0,5.0,7.0,4.0,No,3.0
163,16,1,7,149,No,Yes,8.0,8.0,8.0,7.0,7.0,6.0,8.0,3.0,No,3.0
163,16,8,14,150,No,Yes,9.0,9.0,9.0,8.0,8.0,5.0,8.0,5.0,No,3.0
163,16,6,12,151,No,Yes,8.0,9.0,8.0,7.0,6.0,5.0,8.0,3.0,No,3.0
163,16,12,2,152,No,No,6.0,8.0,8.0,6.0,7.0,5.0,5.0,3.0,No,3.0
163,16,11,1,153,Yes,Yes,8.0,10.0,8.0,8.0,8.0,6.0,8.0,5.0,No,3.0
163,16,15,5,154,Yes,Yes,8.0,10.0,8.0,8.0,7.0,5.0,7.0,5.0,No,3.0
163,16,5,11,155,No,No,8.0,6.0,6.0,6.0,6.0,7.0,7.0,4.0,No,3.0
163,16,7,13,156,Yes,Yes,8.0,9.0,9.0,8.0,8.0,8.0,8.0,6.0,No,3.0
163,16,16,6,157,No,No,7.0,6.0,6.0,6.0,7.0,4.0,5.0,3.0,No,3.0
164,16,9,6,142,No,No,8.0,7.0,9.0,7.0,NA,NA,6.0,3.0,No,3.0
164,16,10,7,143,No,No,4.0,9.0,9.0,5.0,NA,NA,6.0,2.0,No,3.0
164,16,13,10,144,No,No,7.0,7.0,9.0,7.0,6.0,5.0,7.0,4.0,No,3.0
164,16,14,11,145,No,No,4.0,8.0,9.0,8.0,NA,7.0,7.0,5.0,No,3.0
164,16,4,1,146,Yes,Yes,9.0,10.0,10.0,8.0,8.0,8.0,10.0,10.0,Yes,3.0
164,16,3,16,147,No,No,9.0,6.0,6.0,8.0,6.0,5.0,6.0,3.0,No,3.0
164,16,2,15,148,No,No,7.0,7.0,7.0,NA,NA,NA,6.0,3.0,No,3.0
164,16,1,14,149,No,No,6.0,6.0,6.0,6.0,NA,NA,5.0,1.0,No,3.0
164,16,8,5,150,No,Yes,9.0,10.0,9.0,9.0,NA,9.0,9.0,7.0,No,3.0
164,16,6,3,151,No,Yes,9.0,9.0,7.0,9.0,NA,NA,7.0,5.0,No,3.0
164,16,12,9,152,Yes,Yes,8.0,9.0,9.0,NA,NA,NA,7.0,5.0,No,3.0
164,16,11,8,153,No,No,7.0,8.0,8.0,6.0,NA,6.0,7.0,4.0,No,3.0
164,16,15,12,154,No,No,8.0,7.0,7.0,NA,NA,NA,6.0,2.0,No,3.0
164,16,5,2,155,No,No,5.0,10.0,8.0,NA,7.0,5.0,7.0,5.0,No,3.0
164,16,7,4,156,No,No,8.0,8.0,10.0,7.0,9.0,5.0,7.0,5.0,No,3.0
164,16,16,13,157,No,Yes,8.0,7.0,8.0,9.0,NA,NA,8.0,5.0,No,3.0
165,16,9,14,142,No,No,8.0,8.0,9.0,7.0,8.0,6.0,6.0,3.0,No,3.0
165,16,10,15,143,No,No,6.0,9.0,9.0,6.0,8.0,4.0,6.0,5.0,No,3.0
165,16,13,2,144,No,No,7.0,8.0,10.0,8.0,7.0,6.0,7.0,5.0,No,3.0
165,16,14,3,145,No,No,6.0,8.0,9.0,6.0,8.0,5.0,6.0,4.0,No,3.0
165,16,4,9,146,No,Yes,8.0,7.0,9.0,7.0,7.0,7.0,7.0,5.0,No,3.0
165,16,3,8,147,Yes,Yes,7.0,8.0,8.0,10.0,8.0,5.0,8.0,4.0,No,3.0
165,16,2,7,148,No,Yes,8.0,8.0,9.0,6.0,9.0,5.0,8.0,4.0,No,3.0
165,16,1,6,149,No,Yes,9.0,7.0,9.0,7.0,6.0,5.0,7.0,5.0,No,3.0
165,16,8,13,150,Yes,Yes,8.0,10.0,9.0,8.0,8.0,7.0,8.0,7.0,No,3.0
165,16,6,11,151,No,No,10.0,9.0,8.0,10.0,7.0,3.0,6.0,3.0,No,3.0
165,16,12,1,152,Yes,Yes,8.0,9.0,10.0,5.0,9.0,5.0,7.0,4.0,No,3.0
165,16,11,16,153,No,No,7.0,8.0,8.0,6.0,7.0,5.0,5.0,5.0,No,3.0
165,16,15,4,154,No,No,10.0,8.0,8.0,8.0,10.0,3.0,5.0,2.0,No,3.0
165,16,5,10,155,No,No,9.0,9.0,8.0,6.0,5.0,5.0,6.0,5.0,No,3.0
165,16,7,12,156,No,No,7.0,8.0,7.0,7.0,8.0,6.0,6.0,6.0,No,3.0
165,16,16,5,157,No,Yes,9.0,7.0,8.0,6.0,8.0,5.0,7.0,4.0,No,3.0
166,16,9,8,142,No,No,4.0,4.0,8.0,4.0,NA,NA,5.0,2.0,No,1.0
166,16,10,9,143,No,No,3.0,7.0,7.0,5.0,NA,NA,5.0,2.0,No,1.0
166,16,13,12,144,No,Yes,7.0,7.0,9.0,9.0,NA,NA,8.0,4.0,No,1.0
166,16,14,13,145,No,No,5.0,7.0,7.0,6.0,NA,NA,5.0,4.0,No,1.0
166,16,4,3,146,No,No,7.0,7.0,7.0,7.0,NA,NA,7.0,2.0,No,1.0
166,16,3,2,147,Yes,Yes,8.0,8.0,8.0,9.0,NA,NA,8.0,2.0,Yes,1.0
166,16,2,1,148,No,Yes,8.0,8.0,8.0,8.0,8.0,NA,8.0,2.0,Yes,1.0
166,16,1,16,149,Yes,Yes,7.0,7.0,7.0,7.0,NA,NA,7.0,4.0,No,1.0
166,16,8,7,150,No,No,5.0,7.0,9.0,8.0,9.0,NA,7.0,7.0,No,1.0
166,16,6,5,151,No,No,8.0,8.0,8.0,8.0,NA,NA,NA,NA,No,1.0
166,16,12,11,152,No,No,8.0,8.0,NA,5.0,NA,NA,7.0,4.0,No,1.0
166,16,11,10,153,No,No,6.0,7.0,7.0,4.0,NA,NA,5.0,2.0,No,1.0
166,16,15,14,154,Yes,Yes,7.0,7.0,7.0,7.0,NA,NA,7.0,5.0,Yes,1.0
166,16,5,4,155,No,Yes,7.0,7.0,7.0,7.0,NA,NA,7.0,2.0,Yes,1.0
166,16,7,6,156,No,Yes,7.0,7.0,7.0,7.0,NA,NA,7.0,2.0,Yes,1.0
166,16,16,15,157,No,Yes,8.0,8.0,8.0,8.0,NA,NA,8.0,3.0,No,1.0
167,16,9,16,142,Yes,Yes,7.0,6.0,7.0,6.0,4.0,4.0,6.0,4.0,No,4.0
167,16,10,1,143,No,No,3.0,7.0,6.0,4.0,5.0,2.0,3.0,4.0,No,4.0
167,16,13,4,144,No,No,4.0,6.0,5.0,4.0,5.0,6.0,3.0,3.0,No,4.0
167,16,14,5,145,No,No,2.0,6.0,6.0,4.0,5.0,5.0,3.0,5.0,No,4.0
167,16,4,11,146,No,No,3.0,6.0,8.0,2.0,5.0,3.0,3.0,1.0,No,4.0
167,16,3,10,147,No,No,3.0,6.0,5.0,8.0,2.0,4.0,5.0,5.0,No,4.0
167,16,2,9,148,No,Yes,6.0,5.0,6.0,5.0,4.0,3.0,5.0,4.0,No,4.0
167,16,1,8,149,No,Yes,6.0,6.0,6.0,5.0,4.0,4.0,7.0,5.0,No,4.0
167,16,8,15,150,Yes,Yes,7.0,5.0,6.0,7.0,5.0,4.0,6.0,5.0,No,4.0
167,16,6,13,151,No,Yes,8.0,8.0,5.0,4.0,3.0,4.0,7.0,4.0,No,4.0
167,16,12,3,152,Yes,Yes,7.0,8.0,8.0,6.0,5.0,3.0,7.0,5.0,No,4.0
167,16,11,2,153,No,No,4.0,8.0,6.0,5.0,6.0,4.0,4.0,2.0,No,4.0
167,16,15,6,154,No,Yes,5.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,No,4.0
167,16,5,12,155,No,Yes,6.0,6.0,5.0,4.0,4.0,3.0,6.0,4.0,No,4.0
167,16,7,14,156,No,Yes,7.0,6.0,6.0,5.0,6.0,4.0,6.0,4.0,No,4.0
167,16,16,7,157,No,Yes,6.0,7.0,6.0,6.0,5.0,4.0,6.0,4.0,No,4.0
168,16,9,11,142,Yes,Yes,8.0,8.0,7.0,7.0,7.0,8.0,8.0,9.0,No,5.0
168,16,10,12,143,No,No,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,No,5.0
168,16,13,15,144,No,Yes,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,Yes,5.0
168,16,14,16,145,No,Yes,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,No,5.0
168,16,4,6,146,No,No,4.0,6.0,7.0,6.0,6.0,3.0,4.0,2.0,No,5.0
168,16,3,5,147,No,No,4.0,7.0,8.0,7.0,5.0,7.0,5.0,6.0,No,5.0
168,16,2,4,148,No,Yes,7.0,8.0,8.0,6.0,6.0,5.0,7.0,6.0,No,5.0
168,16,1,3,149,No,No,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,No,5.0
168,16,8,10,150,No,Yes,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,No,5.0
168,16,6,8,151,No,Yes,9.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,No,5.0
168,16,12,14,152,No,Yes,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,No,5.0
168,16,11,13,153,No,No,7.0,7.0,7.0,6.0,6.0,5.0,6.0,7.0,No,5.0
168,16,15,1,154,No,Yes,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,No,5.0
168,16,5,7,155,No,Yes,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,No,5.0
168,16,7,9,156,No,No,7.0,8.0,8.0,7.0,7.0,6.0,6.0,8.0,No,5.0
168,16,16,2,157,No,Yes,6.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,No,5.0
169,16,9,5,142,Yes,Yes,8.0,8.0,9.0,8.0,7.0,8.0,8.0,7.0,No,NA
169,16,10,6,143,No,No,7.0,9.0,9.0,8.0,8.0,8.0,7.0,7.0,No,NA
169,16,13,9,144,No,No,8.0,7.0,8.0,9.0,7.0,9.0,8.0,7.0,Yes,NA
169,16,14,10,145,No,No,7.0,9.0,9.0,8.0,9.0,8.0,8.0,8.0,Yes,NA
169,16,4,16,146,No,No,7.0,8.0,9.0,7.0,8.0,7.0,7.0,7.0,No,NA
169,16,3,15,147,Yes,Yes,10.0,8.0,8.0,9.0,8.0,NA,9.0,9.0,No,NA
169,16,2,14,148,Yes,Yes,9.0,9.0,9.0,NA,9.0,NA,9.0,8.0,No,NA
169,16,1,13,149,No,No,9.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,No,NA
169,16,8,4,150,No,No,7.0,8.0,9.0,7.0,9.0,8.0,8.0,7.0,No,NA
169,16,6,2,151,No,Yes,9.0,9.0,9.0,9.0,8.0,7.0,9.0,8.0,No,NA
169,16,12,8,152,No,No,10.0,9.0,8.0,7.0,8.0,6.0,8.0,8.0,No,NA
169,16,11,7,153,No,No,9.0,10.0,8.0,7.0,8.0,6.0,8.0,8.0,No,NA
169,16,15,11,154,Yes,Yes,10.0,9.0,9.0,9.0,9.0,10.0,10.0,9.0,No,NA
169,16,5,1,155,No,No,9.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,No,NA
169,16,7,3,156,No,No,8.0,8.0,10.0,8.0,10.0,8.0,8.0,8.0,No,NA
169,16,16,12,157,Yes,Yes,10.0,8.0,8.0,9.0,9.0,8.0,9.0,8.0,No,NA
170,16,9,4,142,No,Yes,7.0,7.0,7.0,7.0,5.0,7.0,7.0,6.0,No,NA
170,16,10,5,143,No,No,5.0,7.0,7.0,5.0,7.0,3.0,4.0,4.0,No,NA
170,16,13,8,144,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170,16,14,9,145,No,Yes,6.0,7.0,6.0,6.0,6.0,8.0,6.0,5.0,No,NA
170,16,4,15,146,No,Yes,5.0,7.0,7.0,6.0,6.0,5.0,5.0,5.0,No,NA
170,16,3,14,147,No,Yes,7.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,No,NA
170,16,2,13,148,No,Yes,6.0,6.0,7.0,5.0,8.0,5.0,6.0,5.0,No,NA
170,16,1,12,149,No,Yes,7.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,No,NA
170,16,8,3,150,No,Yes,6.0,7.0,7.0,7.0,6.0,7.0,6.0,5.0,No,NA
170,16,6,1,151,No,Yes,8.0,7.0,7.0,8.0,7.0,5.0,7.0,6.0,No,NA
170,16,12,7,152,No,No,5.0,7.0,6.0,5.0,6.0,5.0,4.0,3.0,No,NA
170,16,11,6,153,No,Yes,5.0,7.0,7.0,6.0,5.0,7.0,6.0,5.0,No,NA
170,16,15,10,154,No,Yes,6.0,6.0,7.0,5.0,7.0,7.0,6.0,5.0,No,NA
170,16,5,16,155,No,Yes,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,No,NA
170,16,7,2,156,No,Yes,6.0,8.0,8.0,7.0,8.0,8.0,6.0,5.0,No,NA
170,16,16,11,157,No,Yes,6.0,6.0,6.0,5.0,7.0,6.0,5.0,6.0,No,NA
171,16,9,9,142,Yes,Yes,7.0,8.0,9.0,9.0,8.0,7.0,7.0,7.0,No,NA
171,16,10,10,143,No,No,5.0,8.0,9.0,6.0,7.0,9.0,6.0,7.0,No,NA
171,16,13,13,144,No,Yes,8.0,9.0,9.0,9.0,8.0,10.0,8.0,9.0,No,NA
171,16,14,14,145,No,Yes,6.0,8.0,9.0,5.0,8.0,3.0,6.0,6.0,No,NA
171,16,4,4,146,No,Yes,6.0,8.0,9.0,6.0,7.0,7.0,8.0,7.0,No,NA
171,16,3,3,147,No,No,5.0,6.0,7.0,9.0,7.0,4.0,9.0,8.0,No,NA
171,16,2,2,148,No,Yes,7.0,7.0,7.0,6.0,8.0,6.0,8.0,6.0,No,NA
171,16,1,1,149,Yes,Yes,8.0,7.0,8.0,6.0,9.0,10.0,9.0,8.0,No,NA
171,16,8,8,150,No,Yes,7.0,9.0,9.0,7.0,8.0,5.0,7.0,5.0,No,NA
171,16,6,6,151,No,Yes,9.0,9.0,8.0,8.0,7.0,6.0,8.0,7.0,No,NA
171,16,12,12,152,No,Yes,7.0,7.0,8.0,5.0,7.0,4.0,7.0,6.0,No,NA
171,16,11,11,153,Yes,Yes,6.0,8.0,8.0,6.0,7.0,4.0,6.0,7.0,No,NA
171,16,15,15,154,Yes,Yes,9.0,7.0,8.0,8.0,10.0,5.0,8.0,9.0,No,NA
171,16,5,5,155,No,Yes,10.0,8.0,8.0,8.0,9.0,6.0,8.0,4.0,No,NA
171,16,7,7,156,No,Yes,6.0,8.0,9.0,9.0,10.0,4.0,6.0,5.0,No,NA
171,16,16,16,157,No,Yes,9.0,8.0,9.0,9.0,10.0,5.0,9.0,6.0,No,NA
172,16,9,13,142,Yes,Yes,8.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,No,NA
172,16,10,14,143,No,No,NA,8.0,9.0,2.0,8.0,1.0,1.0,5.0,No,NA
172,16,13,1,144,No,No,4.0,7.0,8.0,5.0,6.0,4.0,4.0,5.0,No,NA
172,16,14,2,145,No,No,2.0,7.0,9.0,2.0,4.0,2.0,3.0,7.0,No,NA
172,16,4,8,146,No,No,1.0,4.0,5.0,1.0,3.0,1.0,1.0,NA,No,NA
172,16,3,7,147,Yes,Yes,8.0,4.0,NA,7.0,8.0,6.0,8.0,5.0,Yes,NA
172,16,2,6,148,No,Yes,7.0,4.0,6.0,9.0,8.0,4.0,6.0,3.0,Yes,NA
172,16,1,5,149,Yes,Yes,6.0,4.0,7.0,5.0,6.0,7.0,6.0,6.0,No,NA
172,16,8,12,150,No,No,4.0,6.0,8.0,4.0,6.0,3.0,3.0,9.0,No,NA
172,16,6,10,151,No,Yes,8.0,7.0,8.0,6.0,8.0,6.0,6.0,4.0,No,NA
172,16,12,16,152,No,Yes,7.0,8.0,8.0,4.0,6.0,3.0,6.0,7.0,No,NA
172,16,11,15,153,No,No,4.0,6.0,8.0,2.0,NA,1.0,4.0,5.0,No,NA
172,16,15,3,154,Yes,Yes,7.0,8.0,8.0,5.0,6.0,6.0,6.0,5.0,Yes,NA
172,16,5,9,155,No,No,5.0,6.0,6.0,4.0,5.0,5.0,5.0,5.0,No,NA
172,16,7,11,156,Yes,Yes,6.0,8.0,7.0,7.0,8.0,7.0,7.0,6.0,No,NA
172,16,16,4,157,No,Yes,8.0,5.0,7.0,8.0,9.0,6.0,8.0,4.0,Yes,NA
173,16,9,10,142,Yes,Yes,8.0,7.0,7.0,7.0,5.0,5.0,7.0,5.0,No,5.0
173,16,10,11,143,No,No,4.0,6.0,5.0,4.0,5.0,5.0,3.0,3.0,No,5.0
173,16,13,14,144,No,No,5.0,7.0,6.0,6.0,6.0,5.0,4.0,4.0,No,5.0
173,16,14,15,145,No,No,4.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0,No,5.0
173,16,4,5,146,No,No,5.0,6.0,5.0,5.0,5.0,4.0,4.0,3.0,No,5.0
173,16,3,4,147,No,No,5.0,7.0,5.0,6.0,6.0,4.0,4.0,4.0,No,5.0
173,16,2,3,148,No,No,5.0,8.0,5.0,7.0,6.0,5.0,5.0,4.0,No,5.0
173,16,1,2,149,Yes,Yes,8.0,8.0,8.0,8.0,7.0,8.0,8.0,6.0,No,5.0
173,16,8,9,150,No,Yes,7.0,7.0,7.0,7.0,7.0,5.0,6.0,4.0,No,5.0
173,16,6,7,151,Yes,Yes,9.0,8.0,7.0,8.0,7.0,7.0,8.0,6.0,No,5.0
173,16,12,13,152,No,No,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,No,5.0
173,16,11,12,153,No,No,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,No,5.0
173,16,15,16,154,Yes,Yes,6.0,7.0,6.0,7.0,6.0,6.0,7.0,4.0,No,5.0
173,16,5,6,155,No,Yes,6.0,7.0,7.0,8.0,7.0,5.0,6.0,5.0,No,5.0
173,16,7,8,156,Yes,Yes,7.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,No,5.0
173,16,16,1,157,No,Yes,7.0,8.0,8.0,8.0,8.0,7.0,7.0,6.0,No,5.0
194,20,2,18,214,No,Yes,7.0,8.0,10.0,8.0,10.0,7.0,7.0,5.0,No,1.0
194,20,2,20,215,No,Yes,9.0,9.0,9.0,9.0,9.0,7.0,8.0,6.0,No,1.0
194,20,2,7,216,No,No,4.0,8.0,8.0,6.0,8.0,5.0,5.0,5.0,No,1.0
194,20,2,13,217,No,Yes,8.0,8.0,10.0,7.0,10.0,9.0,6.0,5.0,No,1.0
194,20,2,4,218,No,Yes,8.0,9.0,10.0,7.0,10.0,7.0,6.0,4.0,No,1.0
194,20,2,1,219,No,Yes,8.0,9.0,8.0,7.0,8.0,6.0,6.0,6.0,No,1.0
194,20,2,9,220,No,No,6.0,10.0,10.0,9.0,10.0,7.0,7.0,7.0,No,1.0
194,20,2,16,221,Yes,Yes,8.0,10.0,10.0,8.0,10.0,7.0,8.0,7.0,No,1.0
194,20,2,11,222,No,No,3.0,10.0,9.0,6.0,8.0,5.0,5.0,5.0,No,1.0
194,20,2,5,223,No,No,6.0,10.0,10.0,7.0,10.0,6.0,6.0,6.0,No,1.0
194,20,2,3,224,No,Yes,7.0,9.0,10.0,8.0,9.0,9.0,7.0,7.0,No,1.0
194,20,2,8,225,No,No,7.0,10.0,10.0,8.0,9.0,6.0,7.0,6.0,No,1.0
194,20,2,2,226,No,Yes,10.0,8.0,8.0,8.0,8.0,7.0,7.0,6.0,No,1.0
194,20,2,19,227,No,Yes,10.0,8.0,7.0,7.0,9.0,6.0,7.0,5.0,No,1.0
194,20,2,14,228,No,No,7.0,10.0,10.0,6.0,10.0,5.0,6.0,4.0,No,1.0
194,20,2,17,229,No,Yes,8.0,9.0,8.0,6.0,7.0,7.0,7.0,6.0,No,1.0
194,20,2,6,230,No,No,6.0,10.0,9.0,8.0,8.0,6.0,5.0,5.0,No,1.0
194,20,2,15,231,No,Yes,8.0,10.0,9.0,8.0,8.0,7.0,7.0,7.0,No,1.0
194,20,2,10,232,No,No,5.0,10.0,9.0,6.0,7.0,6.0,5.0,7.0,No,1.0
194,20,2,12,233,No,No,6.0,7.0,9.0,7.0,8.0,6.0,7.0,5.0,No,1.0
195,20,6,2,214,No,No,8.0,7.0,10.0,8.0,9.0,9.0,10.0,1.0,Yes,6.0
195,20,6,4,215,Yes,Yes,7.0,8.0,9.0,9.0,8.0,9.0,10.0,8.0,No,6.0
195,20,6,11,216,No,No,5.0,8.0,7.0,6.0,8.0,6.0,6.0,7.0,No,6.0
195,20,6,17,217,Yes,Yes,9.0,6.0,10.0,7.0,9.0,6.0,6.0,7.0,No,6.0
195,20,6,8,218,No,No,6.0,10.0,10.0,5.0,9.0,6.0,7.0,6.0,No,6.0
195,20,6,5,219,No,No,9.0,10.0,9.0,9.0,8.0,9.0,9.0,7.0,No,6.0
195,20,6,13,220,No,No,5.0,10.0,9.0,8.0,9.0,6.0,9.0,8.0,No,6.0
195,20,6,20,221,No,No,7.0,8.0,7.0,7.0,8.0,6.0,7.0,5.0,No,6.0
195,20,6,15,222,No,No,4.0,5.0,10.0,5.0,6.0,4.0,5.0,7.0,No,6.0
195,20,6,9,223,No,No,6.0,8.0,10.0,5.0,7.0,6.0,8.0,6.0,No,6.0
195,20,6,7,224,No,No,8.0,8.0,10.0,6.0,7.0,7.0,8.0,7.0,No,6.0
195,20,6,12,225,Yes,Yes,6.0,7.0,8.0,9.0,8.0,7.0,8.0,8.0,No,6.0
195,20,6,6,226,No,Yes,10.0,9.0,9.0,8.0,9.0,6.0,7.0,7.0,No,6.0
195,20,6,3,227,No,No,9.0,7.0,7.0,6.0,6.0,6.0,7.0,8.0,No,6.0
195,20,6,18,228,No,No,8.0,9.0,10.0,5.0,5.0,5.0,6.0,6.0,No,6.0
195,20,6,1,229,Yes,Yes,8.0,8.0,9.0,9.0,8.0,6.0,7.0,9.0,No,6.0
195,20,6,10,230,No,No,6.0,7.0,6.0,6.0,6.0,5.0,5.0,8.0,No,6.0
195,20,6,19,231,No,No,6.0,10.0,9.0,8.0,10.0,9.0,9.0,9.0,No,6.0
